,pref,n,epoch,learning_rate,weight_decay,batch_size,m1_size,m2_size,dropout,base_channels,train_y,train_acc,train_positive,train_meanscore,valid_y,valid_acc,valid_auc,CNN_valid_auc,valid_positive,valid_meanscore,test_y,test_acc,test_auc,CNN_test_auc,test_positive,test_meanscore,train_prauc,valid_prauc,test_prauc
0,4,0,7,0.00035747129226,0.0063512210106407,32,4196,256,0.0467983561008607,32,0,0.831977127776556,0.1873263890544573,0.1578243838416205,0,0.9300554016620498,0.6743604904049602,0.6743604904049602,0.0717216514307877,0.1777654726957452,0,0.8986763165412818,0.6670847007590521,0.6670847007590521,0.0934709821428571,0.1024216287547633,0.3966578294119546,0.1482746624308328,0.1458685327543048
1,4,1,14,0.000186599596249,1.6480446427978994e-05,32,2048,512,0.1835558684167138,32,0,0.8939960413459423,0.1873263890544573,0.1731407857603497,0,0.6522160664819945,0.6720447055874612,0.6720447055874612,0.0717216514307877,0.177894584577659,0,0.8063993905342348,0.6436341355564217,0.6436341355564217,0.0934709821428571,0.076341141192686,0.6434994583209426,0.1367312483720059,0.1489028053899924
2,4,2,18,0.0007896186801026,4.809461967501575e-06,128,512,512,0.2425192044349383,16,0,0.8537497250934682,0.1873263890544573,0.1895706239673826,0,0.9300554016620498,0.6643965409199148,0.6643965409199148,0.0717216514307877,0.2493550849371943,0,0.9042948290638988,0.680548762086786,0.680548762086786,0.0934709821428571,0.1269027789433797,0.4186278146631338,0.1250143800504105,0.1506691652415708
3,4,3,1,0.0009519754482692,1.7654048052495086e-05,64,2048,1024,0.2908753883293675,32,0,0.812843633164724,0.1873263890544573,0.0,0,0.9300554016620498,0.5,0.5,0.0717216514307877,0.0,0,0.9042948290638988,0.5,0.5,0.0934709821428571,0.0,0.187156366835276,0.0699445983379501,0.0957051709361013
4,4,4,6,0.00037507963596256056,1.2172958098369984e-05,32,1024,512,0.16280882494747453,32,0,0.8647459863646361,0.18732638905445734,0.14195023849606514,0,0.9117728531855955,0.691379134935087,0.691379134935087,0.07172165143078771,0.14954084003793783,0,0.8851537948766784,0.7120366994010571,0.7120366994010571,0.09347098214285714,0.06592425783830029,0.44529480337979843,0.15589134219515485,0.18604014711253905
