,Unnamed: 0,pref,n,epoch,learning_rate,weight_decay,batch_size,m1_size,m2_size,dropout,base_channels,train_y,train_acc,train_positive,train_meanscore,valid_y,valid_acc,valid_auc,CNN_valid_auc,valid_positive,valid_meanscore,test_y,test_acc,test_auc,CNN_test_auc,test_positive,test_meanscore,train_prauc,valid_prauc,test_prauc
0,,3,0,3,0.00035747129226,0.0063512210106407,32,4196,256,0.0467983561008607,32,0,0.9830042489377656,0.2289427643089227,0.2367042503630183,0,0.9036282258832492,0.696248066742949,0.7053965639368448,0.0012379773354918,0.0872980801043737,0,0.9350476612724452,0.636050371438714,0.600599208613438,0.0377595507278504,0.152450284302964,0.9953911609681292,0.1622839490965804,0.0438032144638509
1,,3,1,4,0.000186599596249,1.6480446427978994e-05,32,2048,512,0.1835558684167138,32,0,0.9857535616095976,0.2291927018245438,0.2367329326375327,0,0.9040091419864776,0.715633972094037,0.7298437781605871,0.0004761451290353,0.0876604708447613,0,0.9296534397398952,0.6527928994522743,0.6040195672093123,0.0441882804995196,0.1536426946631399,0.99660328296402,0.1822743977058891,0.0467018943987284
2,,3,2,9,0.0007896186801026,4.809461967501575e-06,128,512,512,0.2425192044349383,16,0,0.9772556860784803,0.2226943264183954,0.2367783700916132,0,0.9041043710122846,0.7124841252876309,0.7386118061755251,0.0003809161032282,0.0946940859970192,0,0.9238897509790882,0.6354252355295023,0.5993761651020458,0.050838690608143,0.1782160886082492,0.9939328627254134,0.1849848643987162,0.0448705670409821
3,,3,3,1,0.0009519754482692,1.7654048052495086e-05,64,2048,1024,0.2908753883293675,32,0,0.9877530617345665,0.2336915771057235,0.2366994234843964,0,0.9039139129606704,0.7264363209227662,0.5,0.0009522902580706,0.0890373085761355,0,0.941993645163674,0.6364163273195637,0.5,0.0302224192714106,0.1545493678863727,0.99667896096764,0.1945408636853497,0.0441587414005097
4,,3,4,4,0.00037507963596256056,1.2172958098369984e-05,32,1024,512,0.16280882494747453,32,0,0.981254686328418,0.232191952011997,0.23670156117598437,0,0.9028663936767927,0.724933043292384,0.7539133523620315,0.002952099800019046,0.09252594264047136,0,0.9244808985442992,0.6155507087723472,0.5763528193843244,0.04773516589078549,0.1702911328099752,0.9933535884497399,0.18333000495385138,0.04123784425188352
