,Unnamed: 0,pref,n,epoch,learning_rate,weight_decay,batch_size,m1_size,m2_size,dropout,base_channels,train_y,train_acc,train_positive,train_meanscore,valid_y,valid_acc,valid_auc,CNN_valid_auc,valid_positive,valid_meanscore,test_y,test_acc,test_auc,CNN_test_auc,test_positive,test_meanscore,train_prauc,valid_prauc,test_prauc
0,,2,0,5,0.00035747129226,0.0063512210106407,32,4196,256,0.0467983561008607,32,0,0.756437021572721,0.4162555582383099,0.2967338071149938,0,0.6506317889603193,0.634163998044766,0.634163998044766,0.0303115395583071,0.2002076697799394,0,0.5317507813019483,0.58133965967522,0.58133965967522,0.0104396602423009,0.1314534868224192,0.6990866914096555,0.0390825891786134,0.0130123990403708
1,,2,1,6,0.000186599596249,1.6480446427978994e-05,32,2048,512,0.1835558684167138,32,0,0.8285780561354674,0.4162555582383099,0.3786517346606535,0,0.7877041306436119,0.5968739487364394,0.5968739487364394,0.0303115395583071,0.2940103338574463,0,0.8979985371367777,0.5854372871258143,0.5854372871258143,0.0104396602423009,0.2354400915614629,0.8705998243010531,0.0349809986629171,0.0134394011080415
2,,2,2,7,0.0007896186801026,4.809461967501575e-06,128,512,512,0.2425192044349383,16,0,0.697981906750174,0.4162555582383099,0.4513189932879279,0,0.2259661568018916,0.6165786005951197,0.6165786005951197,0.0303115395583071,0.2644664538356493,0,0.205199813817408,0.5299834280201706,0.5299834280201706,0.0104396602423009,0.4317398500644555,0.533835117719304,0.0411438217376446,0.0113901003946074
3,,2,3,10,0.0009519754482692,1.7654048052495086e-05,64,2048,1024,0.2908753883293675,32,0,0.4964045465089306,0.4162555582383099,0.9018614292144777,0,0.1013079139880292,0.53067189797098,0.53067189797098,0.0303115395583071,0.9425957371603768,0,0.0104395239045149,0.5,0.5,0.0104396602423009,1.0,0.4457502578628755,0.0322232087409316,0.0104395239045149
4,,2,4,7,0.00037507963596256056,1.2172958098369984e-05,32,1024,512,0.16280882494747453,32,0,0.7640918580375783,0.41625555823830995,0.32287824679823485,0,0.47993792950565284,0.6100939887704144,0.6100939887704144,0.03031153955830718,0.19405337437143866,0,0.25633353281468185,0.5901358200433644,0.5901358200433644,0.010439660242300922,0.13884937030784153,0.7344444783163445,0.036214006214009,0.013658036623030318
