,pref,n,epoch,learning_rate,weight_decay,batch_size,m1_size,m2_size,dropout,base_channels,train_y,train_acc,train_positive,train_meanscore,valid_y,valid_acc,valid_auc,CNN_valid_auc,valid_positive,valid_meanscore,test_y,test_acc,test_auc,CNN_test_auc,test_positive,test_meanscore,train_prauc,valid_prauc,test_prauc
0,0,0,11,0.00035747129226,0.0063512210106407,32,4196,256,0.0467983561008607,32,0,0.8189559422436135,0.3106288246133111,0.4541748423467983,0,0.7090004327131112,0.7530505746392854,0.7530505746392854,0.0423503861435361,0.3988830713001457,0,0.7094182825484765,0.7274876536723758,0.7274876536723758,0.0418808024119714,0.3989487249275734,0.8079899424500833,0.1144038814610855,0.0997902287136383
1,0,1,8,0.000186599596249,1.6480446427978994e-05,32,2048,512,0.1835558684167138,32,0,0.8156238430211032,0.3106288246133111,0.463450626893477,0,0.9072912159238424,0.7462662173851923,0.7462662173851923,0.0423503861435361,0.4088022475307052,0,0.9066481994459834,0.7277373837989229,0.7277373837989229,0.0418808024119714,0.4089505384708273,0.8441875319801725,0.1226174456976712,0.1102119262465367
2,0,2,2,0.0007896186801026,4.809461967501575e-06,128,512,512,0.2425192044349383,16,0,0.6925212884116994,0.3106288246133111,2.502508504466236e-21,0,0.9574859368238856,0.4998870184159982,0.4998870184159982,0.0423503861435361,5.097989638786145e-32,0,0.9574792243767312,0.4997106900043396,0.4997106900043396,0.0418808024119714,2.752520320011069e-40,0.3074787115883006,0.0425140631761142,0.0425207756232687
3,0,3,2,0.0009519754482692,1.7654048052495086e-05,64,2048,1024,0.2908753883293675,32,0,0.6925212884116994,0.3106288246133111,0.0,0,0.9574859368238856,0.5,0.5,0.0423503861435361,0.0,0,0.9574792243767312,0.5,0.5,0.0418808024119714,0.0,0.3074787115883006,0.0425140631761142,0.0425207756232687
4,0,4,5,0.0003750796359625,1.2172958098369984e-05,32,1024,512,0.1628088249474745,32,0,0.8526471677156608,0.3106288246133111,0.3955624645406549,0,0.7081350064906967,0.7633066001081519,0.7633066001081519,0.0423503861435361,0.3119942272031629,0,0.7065096952908587,0.7319740789552422,0.7319740789552422,0.0418808024119714,0.3099985122680664,0.6776648975935282,0.1286576758015842,0.108063640354111
5,0,5,9,0.001193526270851,0.0012164139351417,64,4196,512,0.258931027762678,16,0,0.7114031840059237,0.3106288246133111,0.0688315567306496,0,0.8062527044569451,0.7335151100650493,0.7335151100650493,0.0423503861435361,0.046355728915817,0,0.8062326869806095,0.695000355747633,0.695000355747633,0.0418808024119714,0.0391345868079826,0.5317218703353275,0.0992357896612683,0.085421369772765
6,0,6,11,0.0001501949057237,0.0007128188058401,128,4196,1024,0.1481386789093172,16,0,0.7784154017030729,0.3106288246133111,0.4323195408691059,0,0.7487018606663782,0.7205449392156204,0.7205449392156204,0.0423503861435361,0.3896246906873342,0,0.7403047091412742,0.6877438108157646,0.6877438108157646,0.0418808024119714,0.3886878439064684,0.745569341121711,0.1046138493338064,0.0945365932701062
7,0,7,11,0.0002334720250903,4.3805807679056575e-05,32,2048,512,0.0869254358741304,32,0,0.8137726767863754,0.3106288246133111,0.4706077386032451,0,0.6896365209865859,0.7375745412530836,0.7375745412530836,0.0423503861435361,0.4186539730510196,0,0.6898891966759003,0.7305765326244139,0.7305765326244139,0.0418808024119714,0.4208473316554365,0.8422688601932204,0.1220773855303399,0.1112985774599631
8,0,8,1,0.0015584289782385,0.0038403004190988,32,1024,1024,0.1281323365878769,32,0,0.6925212884116994,0.3106288246133111,0.0,0,0.9574859368238856,0.5,0.5,0.0423503861435361,0.0,0,0.9574792243767312,0.5,0.5,0.0418808024119714,0.0,0.3074787115883006,0.0425140631761142,0.0425207756232687
9,0,9,10,0.000300199469524,0.0001188946976953,128,4196,256,0.2887341884826334,32,0,0.7748981858570899,0.3106288246133111,0.2470474243164062,0,0.8605581999134574,0.7418671227327859,0.7418671227327859,0.0423503861435361,0.1966919117682689,0,0.8558171745152354,0.7045301516144582,0.7045301516144582,0.0418808024119714,0.1948054535635586,0.6703828730661753,0.1163012381782101,0.0995731623682748
10,0,10,1,0.0024893231508461,1.056790089450165e-06,32,512,256,0.0053885626844459,16,0,0.6925212884116994,0.3106288246133111,0.0,0,0.9574859368238856,0.5,0.5,0.0423503861435361,0.0,0,0.9574792243767312,0.5,0.5,0.0418808024119714,0.0,0.3074787115883006,0.0425140631761142,0.0425207756232687
11,0,11,10,0.0001106547350697,0.0001989766603862,32,2048,256,0.0444146850409941,32,0,0.8332099222510181,0.3106288246133111,0.387746355750344,0,0.8682388576373864,0.7373465656904541,0.7373465656904541,0.0423503861435361,0.3217845357753135,0,0.8617728531855956,0.7068912792826243,0.7068912792826243,0.0418808024119714,0.3228928528983018,0.8357173912306065,0.1287100851970014,0.1146771840842733
12,0,12,6,0.0004991785401792,0.0057656989533437,32,4196,256,0.2076462941554858,32,0,0.8452425027767494,0.3106288246133111,0.3283812484957955,0,0.6577239290350497,0.7621503356530492,0.7621503356530492,0.0423503861435361,0.2544202204491641,0,0.6591412742382271,0.7269844239079373,0.7269844239079373,0.0418808024119714,0.2493107966307936,0.6673641894791892,0.1203029284220639,0.1026394989678338
13,0,13,2,0.0001869538818432,0.000616961061877,32,2048,512,0.0985445887657072,32,0,0.7943354313217327,0.3106288246133111,0.1832756366242062,0,0.8810038944180009,0.7366008297390528,0.7366008297390528,0.0423503861435361,0.1272632646802309,0,0.8807479224376731,0.7053330575307533,0.7053330575307533,0.0418808024119714,0.1239191021384864,0.6756060289639948,0.1051480126401157,0.0914627032591392
14,0,14,1,0.0005553951671644,2.783302776449567e-06,32,4196,256,0.1952354666049698,32,0,0.6925212884116994,0.3106288246133111,2.3392824944758122e-16,0,0.9574859368238856,0.3327156719256288,0.3327156719256288,0.0423503861435361,1.390948665030815e-16,0,0.9574792243767312,0.3571647337711934,0.3571647337711934,0.0418808024119714,5.322278307007586e-16,0.2508912888877571,0.0332858488113895,0.032734405687058
15,0,15,9,0.0001125199296364,2.1274108612349888e-05,64,2048,512,0.0555779218152253,32,0,0.8061828952239911,0.3106288246133111,0.2524944394826889,0,0.7260926006057984,0.7368273678769496,0.7368273678769496,0.0423503861435361,0.1971140999246288,0,0.7202216066481995,0.7029625060842268,0.7029625060842268,0.0418808024119714,0.1973247158116307,0.7634865381466989,0.1113796858493735,0.0984770317444574
16,0,16,2,0.0003153786955612,0.000222504158646,32,1024,256,0.1977085814426921,32,0,0.7669381710477601,0.3106288246133111,0.1426455127921971,0,0.6223496321938555,0.7488294331688057,0.7488294331688057,0.0423503861435361,0.0995713681788057,0,0.6265927977839335,0.7178207418304088,0.7178207418304088,0.0418808024119714,0.0943786334888688,0.5737100966032244,0.1061056689615129,0.0933914949825069
17,0,17,8,0.0002131579961352,0.0085259862341666,32,512,256,0.0016907805447005,32,0,0.857830433172899,0.3106288246133111,0.3803576854142276,0,0.8331890956295975,0.7515927384752316,0.7515927384752316,0.0423503861435361,0.320606357342488,0,0.8293628808864266,0.7131818869325648,0.7131818869325648,0.0418808024119714,0.3213185061668527,0.7801315904113197,0.1176269735634491,0.1004973745020001
18,0,18,11,0.0005149851195168,5.519180548370286e-05,64,2048,512,0.1151245328315966,16,0,0.7980377637911884,0.3106288246133111,0.3550419793887572,0,0.8322154911293812,0.7515112364928791,0.7515112364928791,0.0423503861435361,0.2961190391231227,0,0.8367036011080332,0.737613739114947,0.737613739114947,0.0418808024119714,0.2881849356766405,0.6214510895679561,0.1025298655034478,0.0963538100247684
19,0,19,9,0.0001621898629011,0.0021726916865092,128,4196,1024,0.0605378601048723,32,0,0.7908182154757497,0.3106288246133111,0.3089023476297205,0,0.8764604067503245,0.7195383106752073,0.7195383106752073,0.0423503861435361,0.2524544785957078,0,0.8778393351800554,0.6991779166947416,0.6991779166947416,0.0418808024119714,0.2537673871065008,0.7039434063375826,0.0963966742393994,0.0907559682759978
20,0,20,9,0.0003888832140197,5.015799436471377e-06,32,4196,512,0.1678900844972846,32,0,0.8361717882265828,0.3106288246133111,0.4269386380910873,0,0.9125919515361316,0.7613551522908382,0.7613551522908382,0.0423503861435361,0.3612501621246338,0,0.9110803324099724,0.7384522197945521,0.7384522197945521,0.0418808024119714,0.359981809196801,0.7451115108299313,0.1342787946988212,0.1184146189165139
21,0,21,10,0.0007477274499016,2.9500824412186e-06,128,512,512,0.2369308977279353,16,0,0.7186227323213624,0.3106288246133111,0.088325266980312,0,0.9356339247079186,0.5619278510528992,0.5619278510528992,0.0423503861435361,0.0726241574094102,0,0.9382271468144044,0.5436370412916984,0.5436370412916984,0.0418808024119714,0.0637791450295982,0.391046894194294,0.0647586311330438,0.057253601041648
22,0,22,5,0.0007453511012752,7.621625695349596e-06,128,512,512,0.2353352374721257,16,0,0.6925212884116994,0.3106288246133111,9.032351023078176e-13,0,0.9574859368238856,0.4998305276239972,0.4998305276239972,0.0423503861435361,2.0377715113900805e-19,0,0.9574792243767312,0.5012677337839156,0.5012677337839156,0.0418808024119714,1.8505485489067852e-20,0.3074140043567605,0.0425140631761142,0.044010935963258
23,0,23,2,0.0002589923652342,1.3469980885073262e-06,128,512,512,0.2294828616253862,16,0,0.7950758978156238,0.3106288246133111,0.245640101080591,0,0.5829727390739939,0.736094568748144,0.736094568748144,0.0423503861435361,0.1972584833164473,0,0.5785318559556787,0.6848768618441109,0.6848768618441109,0.0418808024119714,0.1974264157229456,0.5221774402337059,0.1021226399903445,0.0833502940990996
24,0,24,1,0.0019319376171689,3.402222937209754e-05,128,512,512,0.2631072309172713,16,0,0.6925212884116994,0.3106288246133111,0.0,0,0.9574859368238856,0.5,0.5,0.0423503861435361,0.0,0,0.9574792243767312,0.5,0.5,0.0418808024119714,0.0,0.3074787115883006,0.0425140631761142,0.0425207756232687
25,0,25,5,0.0006872858954196,7.250144430343461e-06,128,512,256,0.1697511439903206,16,0,0.6925212884116994,0.3106288246133111,2.376057950868313e-31,0,0.9574859368238856,0.4996045644559936,0.4996045644559936,0.0423503861435361,1.412209293001193e-31,0,0.9574792243767312,0.4994213800086793,0.4994213800086793,0.0418808024119714,5.406555954104357e-31,0.3074787115883006,0.0425140631761142,0.0425207756232687
26,0,26,1,0.0011702161325228,7.582258287949233e-05,32,2048,512,0.2132621567900369,16,0,0.6925212884116994,0.3106288246133111,0.0,0,0.9574859368238856,0.5,0.5,0.0423503861435361,0.0,0,0.9574792243767312,0.5,0.5,0.0418808024119714,0.0,0.3074787115883006,0.0425140631761142,0.0425207756232687
