,pref,n,epoch,learning_rate,weight_decay,batch_size,m1_size,m2_size,dropout,base_channels,train_y,train_acc,train_positive,train_meanscore,valid_y,valid_acc,valid_auc,CNN_valid_auc,valid_positive,valid_meanscore,test_y,test_acc,test_auc,CNN_test_auc,test_positive,test_meanscore,train_prauc,valid_prauc,test_prauc
0,3,0,45,0.00035747129226,0.0063512210106407,32,4196,256,0.0467983561008607,32,0,0.9173553719008264,0.3044704861111111,0.2951894568072425,0,0.6913627273592992,0.7744492733909685,0.7744492733909685,0.0461495536423864,0.2085303222494466,0,0.6877262986773073,0.7800379822436366,0.7800379822436366,0.0424841789282717,0.2120656230539646,0.9293722177993676,0.1342543782208981,0.1307173531390261
1,3,1,13,0.000186599596249,1.6480446427978994e-05,32,2048,512,0.1835558684167138,32,0,0.890495867768595,0.3044704861111111,0.3501238624254862,0,0.8841062755928006,0.7661295609573355,0.7661295609573355,0.0461495536423864,0.2792478441482499,0,0.8863518805881918,0.7555085661367495,0.7555085661367495,0.0424841789282717,0.2837151005020681,0.7909962844895662,0.1504388172162056,0.1214382751952455
2,3,2,23,0.0007896186801026,4.809461967501575e-06,128,512,512,0.2425192044349383,16,0,0.8048668503213958,0.3044704861111111,0.2510157095061408,0,0.8726787924959528,0.7798023427204189,0.7798023427204189,0.0461495536423864,0.1924495791040715,0,0.8802926180447794,0.7714950643215204,0.7714950643215204,0.0424841789282717,0.1918418036316925,0.7775858959345632,0.1555196968581005,0.1309179043202344
3,3,3,20,0.0009519754482692,1.7654048052495086e-05,64,2048,1024,0.2908753883293675,32,0,0.6923783287419651,0.3044704861111111,1.5480953139642922e-34,0,0.9575278544900484,0.4790682635638517,0.4790682635638517,0.0461495536423864,3.7109636335760494e-34,0,0.957511268750462,0.4767936544152681,0.4767936544152681,0.0424841789282717,5.517802483013019e-34,0.3068557806564409,0.0421933184014622,0.0422292970225941
4,3,4,21,0.00037507963596256056,1.2172958098369984e-05,32,1024,512,0.16280882494747453,32,0,0.9123048668503214,0.3044704861111111,0.31772090163495803,0,0.7870678982954005,0.7779682597730421,0.7779682597730421,0.04614955364238648,0.22564630064048938,0,0.7927288849479052,0.7779537905071233,0.7779537905071233,0.042484178928271776,0.2302187518128809,0.8907144916383792,0.15506196854882148,0.13466266511780206
